,STEP,ID,x,y,Kind
8251,111,97,21,11,normal
8252,111,99,21,15,normal
8253,112,1,24,12,normal
8254,112,2,24,15,normal
8255,112,5,23,16,normal
8256,112,7,20,11,normal
8257,112,9,24,18,normal
8258,112,12,25,17,normal
8259,112,14,21,15,normal
8260,112,15,22,11,normal
8261,112,16,22,12,normal
8262,112,20,25,10,normal
8263,112,22,22,16,normal
8264,112,29,23,10,normal
8265,112,31,25,15,normal
8266,112,32,24,9,normal
8267,112,33,25,13,normal
8268,112,34,20,12,normal
8269,112,36,22,10,normal
8270,112,39,23,17,normal
8271,112,41,23,13,normal
8272,112,42,25,11,normal
8273,112,43,24,10,normal
8274,112,46,22,8,normal
8275,112,48,25,14,normal
8276,112,49,23,16,normal
8277,112,50,22,15,normal
8278,112,56,25,8,normal
8279,112,58,21,12,normal
8280,112,62,21,10,normal
8281,112,63,23,15,normal
8282,112,64,24,14,normal
8283,112,65,24,11,normal
8284,112,66,22,14,normal
8285,112,68,21,13,normal
8286,112,69,24,17,normal
8287,112,70,23,12,normal
8288,112,72,24,16,normal
8289,112,75,23,9,normal
8290,112,80,24,16,normal
8291,112,84,20,16,normal
8292,112,87,21,14,normal
8293,112,90,25,11,normal
8294,112,92,23,11,normal
8295,112,93,22,17,normal
8296,112,96,21,16,normal
8297,112,97,21,11,normal
8298,112,99,21,15,normal
8299,113,1,24,12,normal
8300,113,2,24,15,normal
8301,113,5,23,16,normal
8302,113,7,20,11,normal
8303,113,9,24,18,normal
8304,113,12,25,16,normal
8305,113,14,21,15,normal
8306,113,15,22,11,normal
8307,113,16,22,12,normal
8308,113,20,25,10,normal
8309,113,22,22,16,normal
8310,113,29,23,10,normal
8311,113,31,25,15,normal
8312,113,32,24,9,normal
8313,113,33,25,13,normal
8314,113,34,20,12,normal
8315,113,36,22,10,normal
8316,113,39,23,17,normal
8317,113,41,24,13,normal
8318,113,42,25,11,normal
8319,113,43,24,10,normal
8320,113,46,23,8,normal
8321,113,48,25,14,normal
8322,113,49,23,16,normal
8323,113,50,22,15,normal
8324,113,56,25,8,normal
8325,113,58,21,12,normal
8326,113,62,21,10,normal
8327,113,63,23,15,normal
8328,113,64,24,14,normal
8329,113,65,24,11,normal
8330,113,66,23,14,normal
8331,113,68,22,13,normal
8332,113,69,24,17,normal
8333,113,70,23,12,normal
8334,113,72,24,16,normal
8335,113,75,23,9,normal
8336,113,80,24,16,normal
8337,113,84,20,16,normal
8338,113,87,21,14,normal
8339,113,90,25,11,normal
8340,113,92,23,11,normal
8341,113,93,22,17,normal
8342,113,96,21,17,normal
8343,113,97,21,11,normal
8344,113,99,21,15,normal
8345,114,1,24,12,normal
8346,114,2,24,15,normal
8347,114,5,23,16,normal
8348,114,7,20,11,normal
8349,114,9,24,18,normal
8350,114,12,25,16,normal
8351,114,14,21,15,normal
8352,114,15,22,11,normal
8353,114,16,22,12,normal
8354,114,20,25,10,normal
8355,114,22,22,16,normal
8356,114,29,23,10,normal
8357,114,31,25,15,normal
8358,114,32,24,9,normal
8359,114,33,25,13,normal
8360,114,34,20,12,normal
8361,114,36,22,10,normal
8362,114,39,23,17,normal
8363,114,41,24,13,normal
8364,114,42,25,12,normal
8365,114,43,24,10,normal
8366,114,46,23,8,normal
8367,114,49,23,16,normal
8368,114,50,22,15,normal
8369,114,56,25,9,normal
8370,114,58,21,12,normal
8371,114,62,21,10,normal
8372,114,63,23,15,normal
8373,114,64,24,14,normal
8374,114,65,24,11,normal
8375,114,66,23,14,normal
8376,114,68,23,13,normal
8377,114,69,24,17,normal
8378,114,70,23,12,normal
8379,114,72,24,16,normal
8380,114,75,23,9,normal
8381,114,80,24,16,normal
8382,114,84,21,16,normal
8383,114,87,22,14,normal
8384,114,90,25,11,normal
8385,114,92,23,11,normal
8386,114,93,22,17,normal
8387,114,96,20,17,normal
8388,114,97,21,11,normal
8389,114,99,21,15,normal
8390,115,1,24,12,normal
8391,115,2,24,15,normal
8392,115,5,23,16,normal
8393,115,7,20,10,normal
8394,115,9,25,18,normal
8395,115,12,25,16,normal
8396,115,14,21,15,normal
8397,115,15,22,11,normal
8398,115,16,22,12,normal
8399,115,20,25,10,normal
8400,115,22,22,16,normal
8401,115,29,23,10,normal
8402,115,31,25,15,normal
8403,115,32,24,9,normal
8404,115,33,25,13,normal
8405,115,34,20,12,normal
8406,115,36,22,10,normal
8407,115,39,23,17,normal
8408,115,41,24,13,normal
8409,115,42,25,12,normal
8410,115,43,24,10,normal
8411,115,46,23,8,normal
8412,115,49,23,16,normal
8413,115,50,22,15,normal
8414,115,56,25,9,normal
8415,115,58,21,12,normal
8416,115,62,21,10,normal
8417,115,63,23,15,normal
8418,115,64,24,14,normal
8419,115,65,25,11,normal
8420,115,66,23,14,normal
8421,115,68,23,13,normal
8422,115,69,24,17,normal
8423,115,70,23,12,normal
8424,115,72,24,16,normal
8425,115,75,23,9,normal
8426,115,80,24,16,normal
8427,115,84,21,16,normal
8428,115,87,22,14,normal
8429,115,90,25,11,normal
8430,115,92,23,11,normal
8431,115,93,22,17,normal
8432,115,96,21,17,normal
8433,115,97,21,11,normal
8434,115,99,21,15,normal
8435,116,1,24,12,normal
8436,116,2,24,15,normal
8437,116,5,23,16,normal
8438,116,7,20,10,normal
8439,116,9,24,18,normal
8440,116,12,25,16,normal
8441,116,14,21,15,normal
8442,116,15,22,11,normal
8443,116,16,22,12,normal
8444,116,20,25,10,normal
8445,116,22,22,16,normal
8446,116,29,23,10,normal
8447,116,31,25,15,normal
8448,116,32,24,9,normal
8449,116,34,20,12,normal
8450,116,36,22,10,normal
8451,116,39,23,17,normal
8452,116,41,24,13,normal
8453,116,42,25,12,normal
8454,116,43,24,11,normal
8455,116,46,23,8,normal
8456,116,49,23,16,normal
8457,116,50,22,15,normal
8458,116,56,25,9,normal
8459,116,58,21,13,normal
8460,116,62,21,10,normal
8461,116,63,23,15,normal
8462,116,64,25,14,normal
8463,116,65,25,11,normal
8464,116,66,23,14,normal
8465,116,68,23,13,normal
8466,116,69,24,17,normal
8467,116,70,23,12,normal
8468,116,72,24,16,normal
8469,116,75,23,9,normal
8470,116,80,24,16,normal
8471,116,84,21,16,normal
8472,116,87,22,14,normal
8473,116,90,25,11,normal
8474,116,92,23,11,normal
8475,116,93,22,17,normal
8476,116,96,21,17,normal
8477,116,97,21,11,normal
8478,116,99,21,15,normal
8479,117,1,24,12,normal
8480,117,2,24,15,normal
8481,117,5,23,16,normal
8482,117,7,20,10,normal
8483,117,9,24,18,normal
8484,117,12,25,16,normal
8485,117,14,21,15,normal
8486,117,15,22,11,normal
8487,117,16,22,12,normal
8488,117,20,25,10,normal
8489,117,22,22,16,normal
8490,117,29,23,10,normal
8491,117,31,25,15,normal
8492,117,32,24,10,normal
8493,117,34,21,12,normal
8494,117,36,22,10,normal
8495,117,39,23,17,normal
8496,117,41,24,13,normal
8497,117,42,25,12,normal
8498,117,43,24,11,normal
8499,117,46,23,8,normal
8500,117,49,23,16,normal
8501,117,50,22,15,normal
8502,117,56,25,9,normal
8503,117,58,21,13,normal
8504,117,62,21,9,normal
8505,117,63,23,15,normal
8506,117,64,25,14,normal
8507,117,65,25,11,normal
8508,117,66,23,14,normal
8509,117,68,23,13,normal
8510,117,69,24,17,normal
8511,117,70,23,12,normal
8512,117,72,24,16,normal
8513,117,75,23,9,normal
8514,117,80,24,16,normal
8515,117,84,21,16,normal
8516,117,87,22,14,normal
8517,117,90,25,11,normal
8518,117,92,23,11,normal
8519,117,93,22,17,normal
8520,117,96,21,17,normal
8521,117,97,21,11,normal
8522,117,99,21,15,normal
8523,118,1,24,12,normal
8524,118,2,24,15,normal
8525,118,5,23,16,normal
8526,118,7,21,10,normal
8527,118,9,24,18,normal
8528,118,12,25,16,normal
8529,118,14,21,15,normal
8530,118,15,22,11,normal
8531,118,16,22,12,normal
8532,118,20,25,10,normal
8533,118,22,22,16,normal
8534,118,29,23,10,normal
8535,118,31,25,15,normal
8536,118,32,24,10,normal
8537,118,34,21,12,normal
8538,118,36,22,10,normal
8539,118,39,23,17,normal
8540,118,41,24,14,normal
8541,118,42,25,12,normal
8542,118,43,24,11,normal
8543,118,46,23,8,normal
8544,118,49,23,16,normal
8545,118,50,22,15,normal
8546,118,56,25,9,normal
8547,118,58,22,13,normal
8548,118,62,22,9,normal
8549,118,63,23,15,normal
8550,118,64,25,14,normal
8551,118,65,25,11,normal
8552,118,66,23,14,normal
8553,118,68,23,13,normal
8554,118,69,25,17,normal
8555,118,70,23,12,normal
8556,118,72,24,16,normal
8557,118,75,24,9,normal
8558,118,80,24,16,normal
8559,118,84,21,16,normal
8560,118,87,22,14,normal
8561,118,90,25,11,normal
8562,118,92,23,11,normal
8563,118,93,22,17,normal
8564,118,96,21,17,normal
8565,118,97,21,11,normal
8566,118,99,21,15,normal
8567,119,1,24,12,normal
8568,119,2,24,15,normal
8569,119,5,23,16,normal
8570,119,7,21,10,normal
8571,119,9,24,17,normal
8572,119,12,25,16,normal
8573,119,14,21,14,normal
8574,119,15,22,11,normal
8575,119,16,22,12,normal
8576,119,20,25,10,normal
8577,119,22,22,16,normal
8578,119,29,23,10,normal
8579,119,31,25,15,normal
8580,119,32,24,10,normal
8581,119,34,21,12,normal
8582,119,36,22,10,normal
8583,119,39,23,17,normal
8584,119,41,24,14,normal
8585,119,42,25,12,normal
8586,119,43,24,11,normal
8587,119,46,24,8,normal
8588,119,49,23,16,normal
8589,119,50,22,15,normal
8590,119,56,25,9,normal
8591,119,58,22,13,normal
8592,119,62,22,9,normal
8593,119,63,23,15,normal
8594,119,64,25,14,normal
8595,119,65,25,11,normal
8596,119,66,23,14,normal
8597,119,68,23,13,normal
8598,119,69,25,17,normal
8599,119,70,23,12,normal
8600,119,72,24,16,normal
8601,119,75,24,9,normal
8602,119,80,24,16,normal
8603,119,84,21,16,normal
8604,119,87,22,14,normal
8605,119,90,25,11,normal
8606,119,92,23,11,normal
8607,119,93,22,17,normal
8608,119,96,21,17,normal
8609,119,97,21,11,normal
8610,119,99,21,15,normal
8611,120,1,24,12,normal
8612,120,2,24,15,normal
8613,120,5,23,16,normal
8614,120,7,21,10,normal
8615,120,9,24,17,normal
8616,120,12,25,16,normal
8617,120,14,21,14,normal
8618,120,15,22,11,normal
8619,120,16,22,12,normal
8620,120,20,25,10,normal
8621,120,22,22,16,normal
8622,120,29,23,10,normal
8623,120,31,25,15,normal
8624,120,32,24,10,normal
8625,120,34,21,13,normal
8626,120,36,22,10,normal
8627,120,39,23,17,normal
8628,120,41,24,14,normal
8629,120,42,25,13,normal
8630,120,43,24,11,normal
8631,120,46,24,8,normal
8632,120,49,23,16,normal
8633,120,50,22,15,normal
8634,120,56,25,9,normal
8635,120,58,22,13,normal
8636,120,62,22,9,normal
8637,120,63,23,15,normal
8638,120,64,25,14,normal
8639,120,65,25,11,normal
8640,120,66,23,14,normal
8641,120,68,23,13,normal
8642,120,69,25,17,normal
8643,120,70,23,12,normal
8644,120,72,24,16,normal
8645,120,75,24,9,normal
8646,120,80,24,16,normal
8647,120,84,21,15,normal
8648,120,87,22,14,normal
8649,120,90,25,11,normal
8650,120,92,23,11,normal
8651,120,93,22,17,normal
8652,120,96,21,17,normal
8653,120,97,21,11,normal
8654,120,99,21,15,normal
8655,121,1,24,12,normal
8656,121,2,24,15,normal
8657,121,5,23,16,normal
8658,121,7,21,10,normal
8659,121,9,24,17,normal
8660,121,12,25,16,normal
8661,121,14,21,14,normal
8662,121,15,22,11,normal
8663,121,16,22,12,normal
8664,121,20,25,10,normal
8665,121,22,22,16,normal
8666,121,29,23,10,normal
8667,121,31,25,15,normal
8668,121,32,24,10,normal
8669,121,34,21,13,normal
8670,121,36,22,10,normal
8671,121,39,23,17,normal
8672,121,41,24,14,normal
8673,121,42,25,13,normal
8674,121,43,24,11,normal
8675,121,46,24,8,normal
8676,121,49,23,16,normal
8677,121,50,22,15,normal
8678,121,56,25,9,normal
8679,121,58,22,13,normal
8680,121,62,23,9,normal
8681,121,63,23,15,normal
8682,121,65,25,11,normal
8683,121,66,23,14,normal
8684,121,68,24,13,normal
8685,121,69,25,17,normal
8686,121,70,23,12,normal
8687,121,72,24,16,normal
8688,121,75,24,9,normal
8689,121,80,24,16,normal
8690,121,84,21,15,normal
8691,121,87,22,14,normal
8692,121,90,25,12,normal
8693,121,92,23,11,normal
8694,121,93,22,18,normal
8695,121,96,21,18,normal
8696,121,97,21,11,normal
8697,121,99,21,15,normal
8698,122,1,24,12,normal
8699,122,2,24,15,normal
8700,122,5,23,16,normal
8701,122,7,21,10,normal
8702,122,9,24,17,normal
8703,122,12,25,16,normal
8704,122,14,21,14,normal
8705,122,15,22,11,normal
8706,122,16,22,12,normal
8707,122,20,25,11,normal
8708,122,22,22,17,normal
8709,122,29,23,10,normal
8710,122,31,25,15,normal
8711,122,32,24,10,normal
8712,122,34,21,13,normal
8713,122,36,22,10,normal
8714,122,39,23,17,normal
8715,122,41,24,14,normal
8716,122,42,25,14,normal
8717,122,43,24,11,normal
8718,122,46,25,8,normal
8719,122,49,23,16,normal
8720,122,50,22,15,normal
8721,122,56,25,9,normal
8722,122,58,23,13,normal
8723,122,62,22,9,normal
8724,122,63,23,15,normal
8725,122,65,25,11,normal
8726,122,66,23,14,normal
8727,122,68,24,13,normal
8728,122,69,25,17,normal
8729,122,70,23,12,normal
8730,122,72,24,16,normal
8731,122,75,24,9,normal
8732,122,80,24,16,normal
8733,122,84,21,15,normal
8734,122,87,22,14,normal
8735,122,90,25,12,normal
8736,122,92,23,11,normal
8737,122,93,23,18,normal
8738,122,96,21,17,normal
8739,122,97,21,11,normal
8740,122,99,20,15,normal
8741,123,1,24,12,normal
8742,123,2,24,15,normal
8743,123,5,23,16,normal
8744,123,7,21,10,normal
8745,123,9,24,17,normal
8746,123,12,25,16,normal
8747,123,14,21,14,normal
8748,123,15,22,11,normal
8749,123,16,22,12,normal
8750,123,20,25,11,normal
8751,123,22,22,16,normal
8752,123,29,23,10,normal
8753,123,31,25,15,normal
8754,123,32,24,10,normal
8755,123,34,22,13,normal
8756,123,36,22,10,normal
8757,123,39,23,17,normal
8758,123,41,24,14,normal
8759,123,42,25,13,normal
8760,123,43,24,11,normal
8761,123,46,25,8,normal
8762,123,49,23,16,normal
8763,123,50,22,15,normal
8764,123,56,25,9,normal
8765,123,58,23,13,normal
8766,123,62,23,9,normal
8767,123,63,23,15,normal
8768,123,65,25,11,normal
8769,123,66,23,14,normal
8770,123,68,24,13,normal
8771,123,69,25,17,normal
8772,123,70,23,12,normal
8773,123,72,24,16,normal
8774,123,75,24,9,normal
8775,123,80,24,16,normal
8776,123,84,21,15,normal
8777,123,87,22,14,normal
8778,123,90,25,13,normal
8779,123,92,23,11,normal
8780,123,93,23,18,normal
8781,123,96,21,17,normal
8782,123,97,21,11,normal
8783,123,99,21,15,normal
8784,124,1,24,12,normal
8785,124,2,24,15,normal
8786,124,5,23,16,normal
8787,124,7,21,9,normal
8788,124,9,24,17,normal
8789,124,12,25,16,normal
8790,124,14,21,14,normal
8791,124,15,22,11,normal
8792,124,16,22,12,normal
8793,124,20,25,11,normal
8794,124,22,22,16,normal
8795,124,29,23,10,normal
8796,124,31,25,14,normal
8797,124,32,24,10,normal
8798,124,34,22,13,normal
8799,124,36,22,10,normal
8800,124,39,23,17,normal
8801,124,41,24,14,normal
8802,124,42,25,12,normal
8803,124,43,24,11,normal
8804,124,46,25,8,normal
8805,124,49,23,16,normal
8806,124,50,22,15,normal
8807,124,56,25,9,normal
8808,124,58,23,13,normal
8809,124,62,23,9,normal
8810,124,63,23,15,normal
8811,124,65,25,12,normal
8812,124,66,23,14,normal
8813,124,68,24,13,normal
8814,124,69,25,17,normal
8815,124,70,23,12,normal
8816,124,72,24,16,normal
8817,124,75,24,9,normal
8818,124,80,24,16,normal
8819,124,84,21,15,normal
8820,124,87,22,14,normal
8821,124,92,23,11,normal
8822,124,93,23,18,normal
8823,124,96,21,16,normal
8824,124,97,21,11,normal
8825,124,99,21,15,normal
8826,125,1,24,12,normal
8827,125,2,24,15,normal
8828,125,5,23,16,normal
8829,125,7,22,9,normal
8830,125,9,24,17,normal
8831,125,12,25,15,normal
8832,125,14,21,14,normal
8833,125,15,22,11,normal
8834,125,16,22,12,normal
8835,125,20,25,11,normal
8836,125,22,22,16,normal
8837,125,29,23,10,normal
8838,125,31,25,14,normal
8839,125,32,24,10,normal
8840,125,34,22,13,normal
8841,125,36,22,10,normal
8842,125,39,23,17,normal
8843,125,41,24,14,normal
8844,125,43,24,11,normal
8845,125,46,25,8,normal
8846,125,49,23,16,normal
8847,125,50,22,15,normal
8848,125,56,25,10,normal
8849,125,58,23,13,normal
8850,125,62,23,9,normal
8851,125,63,23,15,normal
8852,125,65,25,12,normal
8853,125,66,23,14,normal
8854,125,68,25,13,normal
8855,125,69,25,17,normal
8856,125,70,23,12,normal
8857,125,72,24,16,normal
8858,125,75,24,9,normal
8859,125,80,24,16,normal
8860,125,84,21,15,normal
8861,125,87,22,14,normal
8862,125,92,23,11,normal
8863,125,93,23,18,normal
8864,125,96,21,16,normal
8865,125,97,21,11,normal
8866,125,99,21,15,normal
8867,126,1,25,12,normal
8868,126,2,24,15,normal
8869,126,5,23,16,normal
8870,126,7,22,9,normal
8871,126,9,24,17,normal
8872,126,12,25,15,normal
8873,126,14,21,14,normal
8874,126,15,22,11,normal
8875,126,16,22,12,normal
8876,126,20,25,11,normal
8877,126,22,22,16,normal
8878,126,29,23,10,normal
8879,126,31,25,14,normal
8880,126,32,24,10,normal
8881,126,34,22,13,normal
8882,126,36,22,10,normal
8883,126,39,23,17,normal
8884,126,41,24,14,normal
8885,126,43,24,11,normal
8886,126,46,25,8,normal
8887,126,49,23,16,normal
8888,126,50,22,15,normal
8889,126,56,25,10,normal
8890,126,58,24,13,normal
8891,126,62,23,9,normal
8892,126,63,23,15,normal
8893,126,65,25,12,normal
8894,126,66,23,14,normal
8895,126,68,25,13,normal
8896,126,69,25,16,normal
8897,126,70,23,12,normal
8898,126,72,24,16,normal
8899,126,75,24,9,normal
8900,126,80,24,16,normal
8901,126,84,21,15,normal
8902,126,87,22,14,normal
8903,126,92,23,11,normal
8904,126,93,24,18,normal
8905,126,96,21,16,normal
8906,126,97,21,11,normal
8907,126,99,21,15,normal
8908,127,2,24,15,normal
8909,127,5,23,16,normal
8910,127,7,22,9,normal
8911,127,9,24,17,normal
8912,127,12,25,15,normal
8913,127,14,21,14,normal
8914,127,15,22,11,normal
8915,127,16,22,12,normal
8916,127,20,25,11,normal
8917,127,22,22,16,normal
8918,127,29,23,10,normal
8919,127,31,25,14,normal
8920,127,32,24,10,normal
8921,127,34,23,13,normal
8922,127,36,22,10,normal
8923,127,39,23,17,normal
8924,127,41,24,14,normal
8925,127,43,24,11,normal
8926,127,46,25,8,normal
8927,127,49,23,16,normal
8928,127,50,22,15,normal
8929,127,56,25,11,normal
8930,127,58,24,13,normal
8931,127,62,23,9,normal
8932,127,63,23,15,normal
8933,127,65,25,12,normal
8934,127,66,23,14,normal
8935,127,68,25,13,normal
8936,127,69,25,16,normal
8937,127,70,24,12,normal
8938,127,72,24,16,normal
8939,127,75,25,9,normal
8940,127,80,24,16,normal
8941,127,84,21,15,normal
8942,127,87,22,14,normal
8943,127,92,23,11,normal
8944,127,93,25,18,normal
8945,127,96,21,16,normal
8946,127,97,21,11,normal
8947,127,99,21,15,normal
8948,128,2,24,15,normal
8949,128,5,23,16,normal
8950,128,7,22,9,normal
8951,128,9,24,17,normal
8952,128,12,25,15,normal
8953,128,14,21,14,normal
8954,128,15,22,11,normal
8955,128,16,22,13,normal
8956,128,20,25,12,normal
8957,128,22,22,16,normal
8958,128,29,23,10,normal
8959,128,31,25,14,normal
8960,128,32,24,10,normal
8961,128,34,23,13,normal
8962,128,36,22,10,normal
8963,128,39,23,17,normal
8964,128,41,24,14,normal
8965,128,43,24,11,normal
8966,128,46,25,8,normal
8967,128,49,23,16,normal
8968,128,50,22,15,normal
8969,128,56,25,11,normal
8970,128,58,24,13,normal
8971,128,62,23,9,normal
8972,128,63,23,15,normal
8973,128,66,23,14,normal
8974,128,68,25,13,normal
8975,128,69,25,16,normal
8976,128,72,24,16,normal
8977,128,75,25,10,normal
8978,128,80,24,16,normal
8979,128,84,21,15,normal
8980,128,87,22,14,normal
8981,128,92,23,11,normal
8982,128,93,25,17,normal
8983,128,96,21,16,normal
8984,128,97,21,11,normal
8985,128,99,21,15,normal
8986,129,2,24,15,normal
8987,129,5,23,16,normal
8988,129,7,22,9,normal
8989,129,9,24,17,normal
8990,129,12,25,15,normal
8991,129,14,21,14,normal
8992,129,15,22,11,normal
8993,129,16,22,13,normal
8994,129,20,25,12,normal
8995,129,22,22,16,normal
8996,129,29,23,10,normal
8997,129,31,25,14,normal
8998,129,32,24,10,normal
8999,129,34,23,13,normal
9000,129,36,22,10,normal
9001,129,39,23,17,normal
9002,129,41,24,14,normal
9003,129,43,24,12,normal
9004,129,46,24,8,normal
9005,129,49,23,16,normal
9006,129,50,22,15,normal
9007,129,56,25,11,normal
9008,129,58,24,13,normal
9009,129,62,23,9,normal
9010,129,63,23,15,normal
9011,129,66,23,14,normal
9012,129,68,25,13,normal
9013,129,69,25,16,normal
9014,129,72,24,16,normal
9015,129,75,25,11,normal
9016,129,80,24,16,normal
9017,129,84,21,15,normal
9018,129,87,22,14,normal
9019,129,92,23,11,normal
9020,129,93,25,17,normal
9021,129,96,21,16,normal
9022,129,97,21,11,normal
9023,129,99,21,15,normal
9024,130,2,24,15,normal
9025,130,5,23,16,normal
9026,130,7,22,9,normal
9027,130,9,24,17,normal
9028,130,12,25,15,normal
9029,130,14,21,14,normal
9030,130,15,22,11,normal
9031,130,16,22,13,normal
9032,130,22,22,16,normal
9033,130,29,23,10,normal
9034,130,31,25,14,normal
9035,130,32,24,9,normal
9036,130,34,23,13,normal
9037,130,36,22,10,normal
9038,130,39,23,17,normal
9039,130,41,24,14,normal
9040,130,43,25,12,normal
9041,130,46,24,8,normal
9042,130,49,23,16,normal
9043,130,50,22,15,normal
9044,130,56,25,11,normal
9045,130,58,24,13,normal
9046,130,62,23,9,normal
9047,130,63,23,15,normal
9048,130,66,23,14,normal
9049,130,68,25,12,normal
9050,130,69,25,16,normal
9051,130,72,24,16,normal
9052,130,75,25,11,normal
9053,130,80,24,16,normal
9054,130,84,20,15,normal
9055,130,87,22,14,normal
9056,130,92,24,11,normal
9057,130,93,25,17,normal
9058,130,96,21,16,normal
9059,130,97,21,11,normal
9060,130,99,21,15,normal
9061,131,2,24,15,normal
9062,131,5,23,16,normal
9063,131,7,22,9,normal
9064,131,9,24,17,normal
9065,131,12,25,15,normal
9066,131,14,21,14,normal
9067,131,15,23,11,normal
9068,131,16,22,13,normal
9069,131,22,22,16,normal
9070,131,29,23,10,normal
9071,131,31,25,14,normal
9072,131,32,24,9,normal
9073,131,34,23,13,normal
9074,131,36,22,10,normal
9075,131,39,23,17,normal
9076,131,41,24,14,normal
9077,131,43,25,12,normal
9078,131,46,24,8,normal
9079,131,49,23,16,normal
9080,131,50,22,15,normal
9081,131,56,25,11,normal
9082,131,58,24,13,normal
9083,131,62,23,9,normal
9084,131,63,23,15,normal
9085,131,66,23,14,normal
9086,131,68,25,13,normal
9087,131,69,25,16,normal
9088,131,72,24,16,normal
9089,131,75,25,11,normal
9090,131,80,24,16,normal
9091,131,84,20,15,normal
9092,131,87,22,14,normal
9093,131,92,24,11,normal
9094,131,93,25,17,normal
9095,131,96,21,16,normal
9096,131,97,21,11,normal
9097,131,99,21,15,normal
9098,132,2,24,15,normal
9099,132,5,23,16,normal
9100,132,7,22,8,normal
9101,132,9,24,17,normal
9102,132,12,25,15,normal
9103,132,14,21,14,normal
9104,132,15,23,11,normal
9105,132,16,22,13,normal
9106,132,22,22,16,normal
9107,132,29,23,10,normal
9108,132,31,25,14,normal
9109,132,32,24,10,normal
9110,132,34,23,13,normal
9111,132,36,22,10,normal
9112,132,39,23,17,normal
9113,132,41,24,14,normal
9114,132,43,25,12,normal
9115,132,46,23,8,normal
9116,132,49,23,16,normal
9117,132,50,22,15,normal
9118,132,56,25,11,normal
9119,132,58,24,13,normal
9120,132,62,23,9,normal
9121,132,63,23,15,normal
9122,132,66,23,14,normal
9123,132,68,25,13,normal
9124,132,69,25,16,normal
9125,132,72,24,16,normal
9126,132,75,25,12,normal
9127,132,80,24,16,normal
9128,132,84,21,15,normal
9129,132,87,22,14,normal
9130,132,92,24,12,normal
9131,132,93,25,17,normal
9132,132,96,21,16,normal
9133,132,97,22,11,normal
9134,132,99,21,15,normal
9135,133,2,24,15,normal
9136,133,5,23,16,normal
9137,133,7,22,8,normal
9138,133,9,24,17,normal
9139,133,12,25,15,normal
9140,133,14,21,14,normal
9141,133,15,24,11,normal
9142,133,16,22,13,normal
9143,133,22,22,16,normal
9144,133,29,23,10,normal
9145,133,31,25,14,normal
9146,133,32,24,10,normal
9147,133,34,23,13,normal
9148,133,36,22,10,normal
9149,133,39,23,17,normal
9150,133,41,24,14,normal
9151,133,43,25,12,normal
9152,133,46,23,8,normal
9153,133,49,23,16,normal
9154,133,50,22,15,normal
9155,133,56,25,11,normal
9156,133,58,24,13,normal
9157,133,62,23,9,normal
9158,133,63,23,15,normal
9159,133,66,23,14,normal
9160,133,68,25,13,normal
9161,133,69,25,16,normal
9162,133,72,24,16,normal
9163,133,75,25,12,normal
9164,133,80,24,16,normal
9165,133,84,21,15,normal
9166,133,87,22,14,normal
9167,133,92,24,12,normal
9168,133,93,25,17,normal
9169,133,96,21,16,normal
9170,133,97,22,11,normal
9171,133,99,21,15,normal
9172,134,2,24,15,normal
9173,134,5,23,16,normal
9174,134,7,22,9,normal
9175,134,9,24,17,normal
9176,134,12,25,15,normal
9177,134,14,21,14,normal
9178,134,15,25,11,normal
9179,134,16,22,13,normal
9180,134,22,22,16,normal
9181,134,29,23,10,normal
9182,134,31,25,14,normal
9183,134,32,24,10,normal
9184,134,34,23,13,normal
9185,134,36,22,10,normal
9186,134,39,23,17,normal
9187,134,41,24,14,normal
9188,134,46,23,8,normal
9189,134,49,23,16,normal
9190,134,50,22,15,normal
9191,134,56,25,11,normal
9192,134,58,24,13,normal
9193,134,62,24,9,normal
9194,134,63,23,15,normal
9195,134,66,23,14,normal
9196,134,68,25,13,normal
9197,134,69,25,16,normal
9198,134,72,24,16,normal
9199,134,75,25,12,normal
9200,134,80,24,16,normal
9201,134,84,21,15,normal
9202,134,87,22,14,normal
9203,134,92,24,12,normal
9204,134,93,25,17,normal
9205,134,96,21,16,normal
9206,134,97,22,11,normal
9207,134,99,21,15,normal
9208,135,2,24,15,normal
9209,135,5,23,16,normal
9210,135,7,22,9,normal
9211,135,9,24,17,normal
9212,135,12,25,15,normal
9213,135,14,21,14,normal
9214,135,15,25,11,normal
9215,135,16,22,13,normal
9216,135,22,22,16,normal
9217,135,29,23,10,normal
9218,135,31,25,14,normal
9219,135,32,24,10,normal
9220,135,34,23,13,normal
9221,135,36,22,10,normal
9222,135,39,23,17,normal
9223,135,41,24,14,normal
9224,135,46,24,8,normal
9225,135,49,23,16,normal
9226,135,50,22,15,normal
9227,135,56,25,11,normal
9228,135,58,24,13,normal
9229,135,62,24,9,normal
9230,135,63,23,15,normal
9231,135,66,23,14,normal
9232,135,69,25,16,normal
9233,135,72,24,16,normal
9234,135,75,25,12,normal
9235,135,80,24,16,normal
9236,135,84,21,15,normal
9237,135,87,22,14,normal
9238,135,93,25,17,normal
9239,135,96,21,16,normal
9240,135,97,23,11,normal
9241,135,99,21,15,normal
9242,136,2,24,15,normal
9243,136,5,23,16,normal
9244,136,7,22,9,normal
9245,136,9,24,17,normal
9246,136,12,25,15,normal
9247,136,14,21,14,normal
9248,136,15,25,11,normal
